12.889,27.479,-27.479
12.965,27.546,-27.546
13.04,27.61,-27.61
13.116,27.671,-27.671
13.191,27.729,-27.729
13.266,27.783,-27.783
13.342,27.835,-27.835
13.417,27.883,-27.883
13.492,27.929,-27.929
13.568,27.972,-27.972
13.643,28.012,-28.012
13.719,28.049,-28.049
13.794,28.084,-28.084
13.869,28.117,-28.117
13.945,28.147,-28.147
14.02,28.175,-28.175
14.095,28.2,-28.2
14.171,28.223,-28.223
14.246,28.245,-28.245
14.322,28.264,-28.264
14.397,28.281,-28.281
14.472,28.297,-28.297
14.548,28.311,-28.311
14.623,28.323,-28.323
14.698,28.334,-28.334
14.774,28.344,-28.344
14.849,28.352,-28.352
14.925,28.359,-28.359
15,28.366,-28.366
